0,945928.8708610168,6436534.680483058,938.6,no_time_stamp
1,945897.0179462724,6436484.402860098,942.7,no_time_stamp
2,945882.6250342187,6436377.5723196175,954.7,no_time_stamp
3,945856.6628215029,6436347.868675541,959.8,no_time_stamp
4,945870.7498204324,6436248.944352952,988.5,no_time_stamp
5,945922.8171571243,6436131.180814011,1020.8,no_time_stamp
6,945930.653447963,6436060.686660168,1041.1,no_time_stamp
7,945909.9458522733,6436027.74487178,1064.1,no_time_stamp
8,945910.7202694493,6435988.205270994,1076.6,no_time_stamp
9,945886.1450142134,6435987.233666212,1091.3,no_time_stamp
10,945901.2613767923,6435970.046925129,1087.7,no_time_stamp
11,945882.0033401548,6435964.283711455,1102.3,no_time_stamp
12,945901.1607090074,6435928.694285452,1102.2,no_time_stamp
13,945866.1344539551,6435936.6463799495,1124.1,no_time_stamp
14,945882.9816159492,6435897.631004251,1133.2,no_time_stamp
15,945850.0787215224,6435893.773843891,1158.0,no_time_stamp
16,945860.9022197882,6435877.417682376,1160.5,no_time_stamp
17,945824.4584690448,6435879.311766592,1179.5,no_time_stamp
18,945838.7261756145,6435859.645973873,1184.5,no_time_stamp
19,945797.6402569099,6435851.241881021,1207.3,no_time_stamp
20,945822.534046382,6435820.213846523,1212.7,no_time_stamp
21,945860.4561651046,6435739.015414173,1211.9,no_time_stamp
22,945857.011434403,6435654.514621665,1225.1,no_time_stamp
23,945830.3892527438,6435577.5453280015,1244.6,no_time_stamp
24,945821.6373030978,6435521.512105602,1247.7,no_time_stamp
25,945832.8974700111,6435472.160858547,1243.0,no_time_stamp
26,945824.2768985108,6435412.798244203,1249.8,no_time_stamp
27,945818.1990131553,6435350.979618654,1254.9,no_time_stamp
28,945794.8007353926,6435322.155736632,1263.1,no_time_stamp
29,945773.6955392068,6435235.28984831,1262.3,no_time_stamp
30,945711.0227142863,6435194.021719243,1275.5,no_time_stamp
31,945692.0631579943,6435202.609629816,1285.6,no_time_stamp
32,945636.95648428,6435161.529973552,1303.9,no_time_stamp
33,945576.9625242492,6435072.351243206,1331.9,no_time_stamp
34,945556.3808445265,6435036.081163155,1343.8,no_time_stamp
35,945527.1716639315,6435026.480630109,1364.2,no_time_stamp
36,945503.330314324,6434942.842362011,1376.7,no_time_stamp
37,945442.2064003436,6434904.194729181,1407.3,no_time_stamp
38,945415.5521237588,6434915.814478501,1422.7,no_time_stamp
39,945335.4718477372,6434885.645731649,1452.7,no_time_stamp
40,945293.1094211477,6434843.40463268,1469.1,no_time_stamp
41,945275.2479712084,6434846.1460744655,1480.3,no_time_stamp
42,945247.9891269478,6434807.057329914,1492.9,no_time_stamp
43,945217.4703523681,6434828.640421328,1511.3,no_time_stamp
44,945193.1705137196,6434822.56959553,1521.5,no_time_stamp
45,945169.2642767173,6434806.510691248,1524.6,no_time_stamp
46,945043.3698778178,6434779.542225251,1561.0,no_time_stamp
47,944998.1101241173,6434788.763618443,1574.3,no_time_stamp
48,944888.8745611279,6434725.44083758,1602.0,no_time_stamp
49,944816.4539452702,6434650.897428039,1626.1,no_time_stamp
50,944803.710524367,6434673.960137509,1637.5,no_time_stamp
51,944757.5472239582,6434619.902349775,1656.6,no_time_stamp
52,944747.0263503667,6434586.476332405,1655.8,no_time_stamp
53,944683.0040623867,6434492.924573955,1675.4,no_time_stamp
54,944629.5034905834,6434410.680130577,1691.0,no_time_stamp
55,944617.8765545913,6434361.205004453,1694.5,no_time_stamp
56,944624.5861627809,6434321.009566923,1696.1,no_time_stamp
57,944620.2933346512,6434257.595382594,1705.8,no_time_stamp
58,944597.7456602755,6434249.039385553,1712.4,no_time_stamp
59,944558.3880058263,6434194.361572632,1733.5,no_time_stamp
60,944501.6407788994,6434152.449965956,1752.3,no_time_stamp
61,944460.9311871063,6434112.058261288,1770.8,no_time_stamp
62,944460.018687839,6434069.006673634,1772.2,no_time_stamp
63,944436.1830518916,6434030.9454701375,1777.9,no_time_stamp
64,944415.0634386223,6434008.107702694,1784.4,no_time_stamp
65,944396.4143479704,6433942.462481201,1786.1,no_time_stamp
66,944369.7214754241,6433890.728806587,1791.4,no_time_stamp
67,944362.4687963399,6433816.194574186,1794.9,no_time_stamp
68,944329.047639417,6433718.735770916,1820.7,no_time_stamp
69,944352.3484627986,6433663.963772027,1856.0,no_time_stamp
70,944425.8732400135,6433688.748633744,1874.8,no_time_stamp
71,944448.1808917301,6433659.28056197,1894.3,no_time_stamp
72,944475.7433771826,6433668.811041982,1899.3,no_time_stamp
73,944478.6368492716,6433639.358330912,1917.7,no_time_stamp
74,944510.0880429196,6433658.378522171,1925.2,no_time_stamp
75,944538.0442476387,6433635.801844326,1952.8,no_time_stamp
76,944562.049660393,6433627.408594413,1958.1,no_time_stamp
77,944591.9360493228,6433599.906172257,1963.8,no_time_stamp
78,944604.7459980252,6433575.178250036,1974.5,no_time_stamp
79,944587.8833542294,6433574.51535774,1978.7,no_time_stamp
80,944592.9294673426,6433532.475961828,1996.1,no_time_stamp
81,944558.9185674918,6433556.481721419,2000.6,no_time_stamp
82,944567.4182442165,6433512.910773306,2018.1,no_time_stamp
83,944537.993923144,6433528.649382632,2020.3,no_time_stamp
84,944559.7502019579,6433493.157777649,2032.1,no_time_stamp
85,944527.6004370321,6433491.894217596,2043.4,no_time_stamp
86,944558.7102020168,6433475.44373347,2040.8,no_time_stamp
87,944533.3370315344,6433474.44650248,2050.4,no_time_stamp
88,944563.223968422,6433446.943929919,2054.4,no_time_stamp
89,944555.3171436256,6433411.175665656,2074.2,no_time_stamp
90,944533.8641982204,6433396.771979441,2085.5,no_time_stamp
91,944501.9483876044,6433411.634802421,2090.6,no_time_stamp
92,944523.2621667043,6433343.224671355,2107.1,no_time_stamp
93,944510.9124690883,6433314.062147625,2119.1,no_time_stamp
94,944476.8004861574,6433340.620926102,2124.2,no_time_stamp
95,944418.6887386929,6433333.224963265,2137.4,no_time_stamp
96,944402.7137047679,6433330.040970763,2139.9,no_time_stamp
97,944335.4074868499,6433341.736231234,2142.7,no_time_stamp
98,944301.2890183153,6433304.1610602345,2144.4,no_time_stamp
99,944267.305898035,6433220.907991621,2150.2,no_time_stamp
100,944225.3250880367,6433190.58295473,2151.2,no_time_stamp
101,944195.982955255,6433117.738440991,2142.9,no_time_stamp
102,944194.0750717472,6433057.752726285,2125.8,no_time_stamp
103,944205.7563595509,6432997.411080647,2116.8,no_time_stamp
104,944173.429527345,6432936.231650767,2106.3,no_time_stamp
105,944093.4079284996,6432839.391188642,2104.1,no_time_stamp
106,944070.0823670456,6432786.123758272,2103.4,no_time_stamp
107,944034.5042966952,6432743.379951819,2105.8,no_time_stamp
108,943980.2017365289,6432725.244816451,2113.0,no_time_stamp
109,943933.0436541226,6432740.2911383165,2115.8,no_time_stamp
110,943904.7553917262,6432771.305166801,2121.4,no_time_stamp
111,943893.9628518499,6432786.888007779,2123.6,no_time_stamp
112,943776.9186576608,6432790.749268289,2138.7,no_time_stamp
113,943694.0680427564,6432810.290246015,2173.6,no_time_stamp
114,943615.1418456088,6432921.130156857,2176.3,no_time_stamp
115,943601.7550249917,6432896.152761407,2194.0,no_time_stamp
116,943552.9529341417,6432953.263897452,2200.5,no_time_stamp
117,943536.4578377837,6432985.519122093,2196.0,no_time_stamp
118,943519.6822442168,6432960.409288052,2216.7,no_time_stamp
119,943509.7578368895,6432976.026709911,2216.3,no_time_stamp
120,943480.4154048385,6432945.312261235,2245.7,no_time_stamp
121,943440.2329219816,6432955.633325091,2258.1,no_time_stamp
122,943405.3401769076,6432982.0561912395,2264.6,no_time_stamp
123,943363.9080163299,6433024.3404156575,2276.8,no_time_stamp
124,943301.3779776272,6433063.243448762,2301.6,no_time_stamp
125,943282.2205245015,6433076.832927225,2305.8,no_time_stamp
126,943268.8813772248,6433115.2143348195,2305.5,no_time_stamp
127,943261.5731503868,6433086.140469308,2314.0,no_time_stamp
128,943250.253446301,6433115.264160825,2315.9,no_time_stamp
129,943243.5986802732,6433089.661551018,2324.1,no_time_stamp
130,943229.6272206998,6433122.016151316,2328.5,no_time_stamp
131,943203.5296425446,6433119.328816362,2344.4,no_time_stamp
132,943192.8044974001,6433133.248132177,2352.3,no_time_stamp
133,943189.6031268112,6433106.113292176,2351.8,no_time_stamp
134,943177.6605771892,6433130.989015009,2361.5,no_time_stamp
135,943163.4057211902,6433105.978702386,2366.8,no_time_stamp
136,943158.8982612812,6433134.479544236,2374.3,no_time_stamp
137,943146.969896594,6433114.561984697,2377.9,no_time_stamp
138,943135.8459181221,6433138.691708453,2390.7,no_time_stamp
139,943121.6602975803,6433111.905785865,2392.8,no_time_stamp
140,943118.8173166895,6433142.250099564,2402.5,no_time_stamp
141,943085.1975865623,6433113.926926911,2416.2,no_time_stamp
142,943084.472504318,6433152.690314382,2426.8,no_time_stamp
143,943053.9473779591,6433111.816991293,2438.5,no_time_stamp
144,943057.6207083953,6433169.314400593,2450.9,no_time_stamp
145,943033.1348933268,6433145.572042889,2465.9,no_time_stamp
146,943028.1209891442,6433164.8276391355,2474.9,no_time_stamp
147,943012.8825628392,6433144.781073265,2484.4,no_time_stamp
148,942996.5719813266,6433170.375728911,2505.2,no_time_stamp
149,942941.1222024477,6433094.739800336,2527.2,no_time_stamp
150,942922.2735912062,6433122.68087714,2532.1,no_time_stamp
151,942902.8608307132,6433098.359050235,2520.8,no_time_stamp
152,942864.8572199671,6433226.811028337,2504.9,no_time_stamp
153,942872.5578062412,6433290.356431158,2495.6,no_time_stamp
154,942887.1511513621,6433349.169108635,2488.6,no_time_stamp
155,942902.0743137671,6433466.23773374,2452.7,no_time_stamp
156,942872.8413149586,6433521.672350382,2425.4,no_time_stamp
157,942889.4531289267,6433550.997702783,2429.1,no_time_stamp
158,942855.1113490628,6433541.2097455105,2416.5,no_time_stamp
159,942842.4474856922,6433584.620020604,2407.3,no_time_stamp
160,942816.6367680433,6433572.608772948,2399.4,no_time_stamp
161,942813.5700967133,6433608.724233316,2391.9,no_time_stamp
162,942789.8825208643,6433607.0218163,2382.4,no_time_stamp
163,942781.7591891496,6433641.272706312,2369.7,no_time_stamp
164,942722.4088984915,6433600.943612925,2353.2,no_time_stamp
165,942714.9093556697,6433619.213217182,2348.1,no_time_stamp
166,942704.0725346947,6433593.559294343,2345.5,no_time_stamp
167,942698.8997350284,6433616.921455866,2340.9,no_time_stamp
168,942684.9829235184,6433605.485862025,2334.1,no_time_stamp
169,942676.3873144505,6433629.603739482,2326.5,no_time_stamp
170,942643.6493772895,6433623.214018325,2313.0,no_time_stamp
171,942647.291186936,6433681.59895294,2299.2,no_time_stamp
172,942621.9330549333,6433702.506731537,2288.9,no_time_stamp
173,942615.3961976599,6433738.598062641,2280.3,no_time_stamp
174,942623.8414725572,6433760.824041607,2277.6,no_time_stamp
175,942613.0982325738,6433797.529392583,2264.9,no_time_stamp
176,942629.9192934829,6433843.757055059,2250.7,no_time_stamp
177,942617.6896872192,6433963.1003960855,2220.6,no_time_stamp
178,942602.712096771,6433956.625376688,2212.0,no_time_stamp
179,942575.7415401342,6434039.158905018,2181.3,no_time_stamp
180,942587.2802284826,6434069.063670943,2179.3,no_time_stamp
181,942586.6669744586,6434107.053208425,2176.6,no_time_stamp
182,942571.340494208,6434131.797917867,2168.2,no_time_stamp
183,942558.3813337386,6434116.065056691,2159.5,no_time_stamp
184,942547.4298972761,6434135.867473593,2152.7,no_time_stamp
185,942534.7095564385,6434116.031409857,2145.4,no_time_stamp
186,942523.6586927444,6434138.386448254,2137.3,no_time_stamp
187,942509.4082139984,6434113.266724492,2129.8,no_time_stamp
188,942486.6541062483,6434109.934520017,2115.1,no_time_stamp
189,942467.9443802021,6434134.436453697,2101.2,no_time_stamp
190,942452.389961234,6434185.292874331,2084.2,no_time_stamp
191,942432.3208919617,6434157.612430327,2075.2,no_time_stamp
192,942415.7392669291,6434192.312106893,2062.1,no_time_stamp
193,942376.342983433,6434160.4331453405,2046.3,no_time_stamp
194,942338.7456509689,6434147.186610161,2034.4,no_time_stamp
195,942307.5005365924,6434145.080426016,2024.7,no_time_stamp
196,942305.345852277,6434222.690506201,2003.8,no_time_stamp
197,942320.4678507134,6434247.7325292975,2004.3,no_time_stamp
198,942308.685289467,6434266.613746867,1998.4,no_time_stamp
199,942283.1704521099,6434247.057968876,1985.1,no_time_stamp
200,942251.344806297,6434282.164741017,1964.3,no_time_stamp
201,942216.8510070264,6434363.517372748,1932.9,no_time_stamp
202,942219.7785376573,6434440.324918553,1919.7,no_time_stamp
203,942209.935454011,6434476.287762156,1912.6,no_time_stamp
204,942183.0930924321,6434513.1449210495,1897.8,no_time_stamp
205,942180.8502175593,6434483.602846806,1895.9,no_time_stamp
206,942165.7897226863,6434501.578634059,1886.0,no_time_stamp
207,942166.6451085941,6434479.604224569,1886.0,no_time_stamp
208,942147.0019138146,6434505.849070384,1873.8,no_time_stamp
209,942151.1948330302,6434462.997215259,1873.2,no_time_stamp
210,942141.5049759415,6434472.73470809,1868.4,no_time_stamp
211,942138.639850413,6434459.174038785,1865.0,no_time_stamp
212,942127.3965709077,6434486.523942676,1860.8,no_time_stamp
213,942122.5026745112,6434460.2132215295,1855.6,no_time_stamp
214,942107.3429632274,6434480.741735072,1847.2,no_time_stamp
215,942099.863032195,6434455.9976452505,1842.9,no_time_stamp
216,942092.0724962535,6434481.814723874,1836.1,no_time_stamp
217,942067.8982707534,6434472.426645854,1821.2,no_time_stamp
218,942045.0317809856,6434494.322680242,1799.0,no_time_stamp
219,942022.870403171,6434475.787647537,1789.0,no_time_stamp
220,942023.5451233574,6434436.133367165,1798.0,no_time_stamp
221,942015.0317880232,6434460.255163517,1785.1,no_time_stamp
222,942003.7265302883,6434444.587836795,1780.1,no_time_stamp
223,941998.6776922903,6434489.1848571785,1765.9,no_time_stamp
224,941980.511601905,6434477.474391047,1755.0,no_time_stamp
225,941975.7467608666,6434512.745874576,1738.4,no_time_stamp
226,942084.4221024713,6434591.222031732,1779.9,no_time_stamp
227,942038.9348019348,6434651.029158276,1743.7,no_time_stamp
228,942044.059636846,6434691.68711594,1741.5,no_time_stamp
229,942064.5977904107,6434729.61031797,1736.7,no_time_stamp
230,942073.6120034384,6434759.526955965,1730.7,no_time_stamp
231,942097.2279114499,6434783.231704485,1722.2,no_time_stamp
232,942116.8134479832,6434825.34171851,1703.9,no_time_stamp
233,942138.5315863588,6434853.196470885,1701.4,no_time_stamp
234,942151.0949736658,6434943.939236235,1673.3,no_time_stamp
235,942119.2982833392,6434891.239173628,1664.9,no_time_stamp
236,942102.4252145275,6434888.915224458,1652.9,no_time_stamp
237,942100.7865142873,6434910.747975031,1642.0,no_time_stamp
238,942062.719706944,6434887.370064833,1629.1,no_time_stamp
239,942086.332055671,6434955.756888243,1612.1,no_time_stamp
240,942002.6400206626,6434908.596276604,1586.4,no_time_stamp
241,942040.5376060848,6435001.213568649,1559.9,no_time_stamp
242,941999.2749163917,6435082.3036275515,1527.9,no_time_stamp
243,941960.783529925,6435114.484672209,1512.7,no_time_stamp
244,941941.0437375812,6435143.282700601,1506.3,no_time_stamp
245,941955.8386682307,6435196.987717575,1508.2,no_time_stamp
246,942038.7381171556,6435309.02841498,1496.3,no_time_stamp
247,942068.0802325022,6435315.283106318,1488.1,no_time_stamp
248,942090.6157508437,6435301.82181595,1488.4,no_time_stamp
249,942106.7015199261,6435324.344390984,1482.2,no_time_stamp
250,942091.4805704354,6435366.766934511,1470.6,no_time_stamp
251,942073.3001080954,6435398.070502709,1462.3,no_time_stamp
252,942090.6425302878,6435430.867720042,1451.0,no_time_stamp
253,942077.7768762321,6435457.376382243,1440.1,no_time_stamp
254,942076.7964144911,6435482.5692097675,1427.2,no_time_stamp
255,942025.3567566227,6435521.1371091865,1411.4,no_time_stamp
256,941997.3407551688,6435588.292939753,1381.7,no_time_stamp
257,942065.0705909631,6435589.261172861,1366.7,no_time_stamp
258,942047.5429614038,6435603.806577253,1362.0,no_time_stamp
259,942064.9383431828,6435612.930906475,1353.0,no_time_stamp
260,941997.7744820314,6435664.336153748,1333.9,no_time_stamp
261,942082.6852820598,6435702.207880452,1298.0,no_time_stamp
262,942064.3415839418,6435737.728742819,1286.0,no_time_stamp
263,942085.581531437,6435735.220903366,1280.8,no_time_stamp
264,942073.4230778845,6435765.869591915,1271.9,no_time_stamp
265,942098.948227556,6435782.979770441,1255.9,no_time_stamp
266,942114.9831854075,6435829.064140418,1234.8,no_time_stamp
267,942140.2320757284,6435810.707002669,1239.3,no_time_stamp
268,942123.6226143792,6435866.524433216,1220.7,no_time_stamp
269,942105.4874575565,6435898.718780416,1214.8,no_time_stamp
270,942126.5627092539,6435900.428378122,1209.1,no_time_stamp
271,942104.6320956608,6435920.693110044,1205.6,no_time_stamp
272,942114.0428117124,6435960.628698643,1187.8,no_time_stamp
273,942093.7665425414,6435980.9578555245,1180.7,no_time_stamp
274,942099.3611444109,6436011.519462509,1171.3,no_time_stamp
275,942121.7757219234,6436023.395806387,1170.4,no_time_stamp
276,942123.0519626634,6436055.456574132,1162.3,no_time_stamp
277,942177.9279986579,6436125.06092578,1155.3,no_time_stamp
278,942210.5153922233,6436199.799823501,1129.4,no_time_stamp
279,942282.7173922758,6436280.194561514,1101.3,no_time_stamp
280,942305.0410381005,6436381.4323877925,1072.8,no_time_stamp
281,942339.8856938574,6436442.699720175,1056.3,no_time_stamp
282,942354.7470925483,6436581.548991447,1026.7,no_time_stamp
283,942345.3081470313,6436694.220311247,1004.2,no_time_stamp
284,942362.8439961998,6436721.91304368,1002.1,no_time_stamp
285,942390.7686204228,6436744.119812231,1001.2,no_time_stamp
286,942412.1330330137,6436782.854582624,995.0,no_time_stamp
287,942429.3600972934,6436796.197180657,996.6,no_time_stamp
288,942460.3461943767,6436847.08908338,993.5,no_time_stamp
289,942614.60273936,6436906.345953184,987.5,no_time_stamp
290,942635.3066788834,6436875.031448606,986.3,no_time_stamp
291,942673.7265857316,6436844.519453509,983.8,no_time_stamp
292,942690.8452569863,6436818.178094596,982.8,no_time_stamp
293,942739.2296127934,6436813.286361352,980.5,no_time_stamp
294,942779.4608435236,6436803.074956968,977.5,no_time_stamp
295,942821.0806570611,6436819.927450641,974.0,no_time_stamp
296,942913.477028877,6436901.896591736,957.6,no_time_stamp
297,942917.0831420076,6436940.828781267,955.1,no_time_stamp
298,942952.1705194669,6436886.624501311,951.9,no_time_stamp
299,942994.1673119492,6436895.823567154,949.9,no_time_stamp
300,943062.5157657121,6436943.176950903,940.4,no_time_stamp
301,943175.3331064563,6436978.820727903,931.0,no_time_stamp
302,943249.3583027809,6437012.059864495,919.4,no_time_stamp
303,943330.0520084193,6437005.880220322,916.0,no_time_stamp
304,943377.5375346614,6436981.618172767,919.6,no_time_stamp
305,943418.0959716998,6436983.20563425,915.6,no_time_stamp
306,943492.8599112213,6436953.232098863,918.5,no_time_stamp
307,943527.5771296328,6436952.924300315,916.0,no_time_stamp
308,943589.2171125049,6436978.12430857,903.5,no_time_stamp
309,943645.7317313558,6436960.998115265,897.0,no_time_stamp
310,943698.9646021049,6436941.076203122,891.5,no_time_stamp
311,943727.800703374,6436917.75319517,895.4,no_time_stamp
312,943777.191498626,6436931.471110996,891.4,no_time_stamp
313,943807.9172124171,6436924.3393668365,895.4,no_time_stamp
314,943841.220488192,6436939.983559819,891.2,no_time_stamp
315,943898.232147608,6436930.326196513,894.4,no_time_stamp
316,944012.7831526562,6436945.823892008,890.4,no_time_stamp
317,944081.8748947486,6436909.7437356515,898.1,no_time_stamp
318,944147.9933821241,6436907.226277649,903.3,no_time_stamp
319,944200.7655768434,6436921.191493012,904.6,no_time_stamp
320,944344.0262749619,6437000.956502704,901.7,no_time_stamp
321,944394.695627353,6437002.169572116,904.2,no_time_stamp
322,944435.9518950896,6436986.006943245,905.2,no_time_stamp
323,944478.2642310489,6436942.987545778,908.4,no_time_stamp
324,944526.7938240134,6436894.321867111,912.0,no_time_stamp
325,944587.75924961,6436850.369370444,907.0,no_time_stamp
326,944656.5812076951,6436777.1602933,906.2,no_time_stamp
327,944700.0640692599,6436726.518877741,922.3,no_time_stamp
328,944749.6801649231,6436712.4655792685,927.6,no_time_stamp
329,944842.9518245157,6436729.58637328,919.7,no_time_stamp
330,944918.3618513291,6436727.553977908,929.2,no_time_stamp
331,945032.2063867211,6436759.048372336,925.4,no_time_stamp
332,945199.7620560275,6436738.642740164,936.5,no_time_stamp
333,945314.4991569808,6436703.486537809,942.6,no_time_stamp
334,945381.4928601044,6436658.890075774,941.1,no_time_stamp
335,945565.1453131228,6436572.549275879,932.1,no_time_stamp
336,945650.9812073405,6436498.35510483,935.6,no_time_stamp
337,945748.9013723027,6436461.764308645,940.9,no_time_stamp
338,945797.179240554,6436397.870139192,951.0,no_time_stamp
339,945821.6060856589,6436378.605900838,954.3,no_time_stamp
340,945872.065489555,6436387.269696456,952.6,no_time_stamp
341,945886.9236513136,6436482.336469255,943.3,no_time_stamp
342,945918.5133539625,6436539.27275941,938.7,no_time_stamp
